object_id,line1,line2,source
FY1C_613,1 30606U 99025AMM 26124.73353058  .00005376  00000+0  84845-3 0  9991,2 30606  98.0907 136.2694 0210652  51.3152  10.0423 14.58982637 13270,Fengyun-1C
FY1C_614,1 30608U 99025AMP 26124.79928456  .00002458  00000+0  98245-3 0  9996,2 30608  98.6887 192.1275 0016316 119.1596 359.4480 14.29265900994824,Fengyun-1C
FY1C_615,1 30609U 99025AMQ 26124.46084061  .00003611  00000+0  18509-2 0  9992,2 30609  98.5682  39.7824 0117464   7.1550 353.1265 14.12511340977428,Fengyun-1C
FY1C_616,1 30616U 99025AMX 26124.06362443  .00001280  00000+0  16970-2 0  9999,2 30616  98.6271 165.8134 0379292 258.1687  97.6677 13.36330453936010,Fengyun-1C
FY1C_617,1 30619U 99025ANA 26124.32170057  .00001047  00000+0  25789-3 0  9999,2 30619  98.2812 148.1311 0213400 347.8454  11.7632 14.41514972  9923,Fengyun-1C
FY1C_618,1 30621U 99025ANC 26122.81683964  .00002377  00000+0  13953-2 0  9996,2 30621  98.7040  65.3593 0132738 269.9696 145.8855 14.04766164975707,Fengyun-1C
FY1C_619,1 30622U 99025AND 26122.42612791  .00007018  00000+0  24920-2 0  9997,2 30622 100.9902 176.3516 0067399 354.8528  19.9222 14.33566119708126,Fengyun-1C
FY1C_620,1 30623U 99025ANE 26124.41517137  .00000397  00000+0  58866-3 0  9997,2 30623  98.8398 287.9526 0405222 115.5385 277.8620 13.29478651931127,Fengyun-1C
FY1C_621,1 30624U 99025ANF 26123.70218551  .00024949  00000+0  41649-2 0  9996,2 30624  98.8792 222.3002 0020474 193.1905 166.8766 14.69761802995766,Fengyun-1C
FY1C_622,1 30625U 99025ANG 26124.84116544  .00008538  00000+0  24147-2 0  9992,2 30625  98.9270  92.6742 0044080 233.3779 126.3353 14.45290445987570,Fengyun-1C
FY1C_623,1 30628U 99025ANK 26124.56061721  .00014616  00000+0  22215-2 0  9998,2 30628  99.3443  66.2239 0021041 157.5171 202.6960 14.73995010  5656,Fengyun-1C
FY1C_624,1 30629U 99025ANL 26124.58703663  .00012296  00000+0  23336-2 0  9996,2 30629  99.2499 242.4353 0007631 121.6975   6.5460 14.64365010999777,Fengyun-1C
FY1C_625,1 30630U 99025ANM 26124.45480066  .00001354  00000+0  62075-3 0  9990,2 30630  99.1837 308.4147 0026067  29.4368   0.7968 14.22969832992423,Fengyun-1C
FY1C_626,1 30632U 99025ANP 26124.68157220  .00020227  00000+0  33917-2 0  9992,2 30632  98.8309 271.7153 0014464  83.4655 288.4933 14.69687931997869,Fengyun-1C
FY1C_627,1 30633U 99025ANQ 26124.56771428  .00000909  00000+0  54956-3 0  9994,2 30633  98.4113 344.2875 0128646 214.7926 174.2176 14.04792350978977,Fengyun-1C
FY1C_628,1 30634U 99025ANR 26124.49818322  .00003728  00000+0  19624-2 0  9996,2 30634  99.3053 117.2075 0120850  59.6591 100.7367 14.10968136976297,Fengyun-1C
FY1C_629,1 30639U 99025ANW 26124.79437325  .00007172  00000+0  24797-2 0  9998,2 30639  99.0218 247.8057 0065337 222.8299 136.7784 14.34851785987694,Fengyun-1C
FY1C_630,1 30640U 99025ANX 26124.70698670  .00002257  00000+0  11428-2 0  9999,2 30640  99.0435 202.9569 0080249  57.0086 105.7437 14.15460157984672,Fengyun-1C
FY1C_631,1 30641U 99025ANY 26124.33577922  .00006102  00000+0  68948-3 0  9998,2 30641  98.9591  79.9373 0132305  38.1245 122.3787 14.80749378 26416,Fengyun-1C
FY1C_632,1 30646U 99025APD 26124.76923412  .00000992  00000+0  58040-3 0  9992,2 30646  98.6403 144.7452 0047145 347.1048  12.8914 14.10012633986207,Fengyun-1C
FY1C_633,1 30647U 99025APE 26124.80363244  .00010209  00000+0  21143-2 0  9994,2 30647  98.9958  73.4543 0030170  97.9718 319.5065 14.60178165   747,Fengyun-1C
FY1C_634,1 30648U 99025APF 26124.78870720  .00006405  00000+0  16365-2 0  9997,2 30648  98.6384 227.8785 0032475  57.2354  94.2244 14.50501381999388,Fengyun-1C
FY1C_635,1 30649U 99025APG 26124.78594424  .00004215  00000+0  16013-2 0  9999,2 30649  98.8062 226.7969 0051290 115.0377  37.7741 14.30814467991083,Fengyun-1C
FY1C_636,1 30650U 99025APH 26124.62019367  .00002378  00000+0  12272-2 0  9993,2 30650  99.1897 174.4240 0073705 147.7524   5.4084 14.14678480983186,Fengyun-1C
FY1C_637,1 30652U 99025APJ 26124.69351887  .00000224  00000+0  15721-3 0  9999,2 30652  98.7640 158.8204 0007641 216.4764 264.7054 14.07856319987059,Fengyun-1C
FY1C_638,1 30654U 99025APL 26124.75637272  .00001776  00000+0  88870-3 0  9991,2 30654  99.2487  58.6943 0036201  55.7814 304.6781 14.17747651987068,Fengyun-1C
FY1C_639,1 30656U 99025APN 26124.74390839  .00006736  00000+0  18197-2 0  9992,2 30656  99.0237 313.0787 0030566  24.4426 335.8206 14.47884794991533,Fengyun-1C
FY1C_640,1 30657U 99025APP 26124.24066994  .00004929  00000+0  15569-2 0  9992,2 30657  98.8354 231.6644 0014914 278.8738 111.1061 14.40631715992832,Fengyun-1C
FY1C_641,1 30658U 99025APQ 26120.52676788  .00001870  00000+0  14092-2 0  9990,2 30658  98.4227 144.5971 0181819 204.9291 154.3004 13.87844336966096,Fengyun-1C
FY1C_642,1 30660U 99025APS 26123.24160779  .00008354  00000+0  74324-3 0  9992,2 30660  98.1375 228.6067 0131210 230.8179 158.7992 14.89918136 28909,Fengyun-1C
FY1C_643,1 30661U 99025APT 26124.46269327  .00000135  00000+0  76958-4 0  9992,2 30661  99.4933 315.7762 0143951   3.4838 356.7305 14.21260570999290,Fengyun-1C
FY1C_644,1 30662U 99025APU 26121.64937472  .00002876  00000+0  12849-2 0  9994,2 30662  99.0375 186.6601 0032702 227.3781 286.4871 14.23224669986282,Fengyun-1C
FY1C_645,1 30663U 99025APV 26124.69063374  .00001631  00000+0  12331-2 0  9998,2 30663  99.3022  32.3373 0650928 150.4496 213.5125 13.24242538909398,Fengyun-1C
FY1C_646,1 30665U 99025APX 26124.46717397  .00002284  00000+0  12169-2 0  9990,2 30665  99.2176 105.1434 0068399 160.4891 359.1661 14.13228598979850,Fengyun-1C
FY1C_647,1 30666U 99025APY 26124.53434031  .00000372  00000+0  26353-3 0  9997,2 30666  98.8408 108.8386 0062045 106.1811  20.8746 14.02723211981120,Fengyun-1C
FY1C_648,1 30668U 99025AQA 26124.66545769  .00003283  00000+0  17247-2 0  9999,2 30668  99.1199 205.4108 0080006 202.8897 322.0735 14.13202687980736,Fengyun-1C
FY1C_649,1 30669U 99025AQB 26124.75891027  .00002437  00000+0  14869-2 0  9998,2 30669  98.6435  59.2340 0118695 133.7925 257.4434 14.03443616974599,Fengyun-1C
FY1C_650,1 30670U 99025AQC 26124.05206939  .00000142  00000+0  93524-4 0  9993,2 30670  98.6856 170.1273 0039427  22.9871   7.4022 14.15885313991660,Fengyun-1C
FY1C_651,1 30671U 99025AQD 26124.16965578  .00001137  00000+0  80860-3 0  9990,2 30671  99.2360 194.3704 0124917   5.8796  20.8221 13.96005185971825,Fengyun-1C
FY1C_652,1 30673U 99025AQF 26124.14092331  .00000296  00000+0  21350-3 0  9992,2 30673  98.8947 175.3797 0052906 106.4157 315.8827 14.03539093985295,Fengyun-1C
FY1C_653,1 30675U 99025AQH 26124.78785295  .00002975  00000+0  11868-2 0  9990,2 30675  98.7432 209.1621 0053230 112.2075  16.3480 14.28503533989336,Fengyun-1C
FY1C_654,1 30676U 99025AQJ 26124.31908410  .00000968  00000+0  47360-3 0  9993,2 30676  98.2770 296.7209 0469405  21.4454 340.5670 13.74633508958827,Fengyun-1C
FY1C_655,1 30677U 99025AQK 26123.65718935  .00003591  00000+0  11422-2 0  9995,2 30677  98.2373 168.2637 0066933 136.7219 346.3860 14.39174943    90,Fengyun-1C
FY1C_656,1 30678U 99025AQL 26124.85395094  .00005078  00000+0  20766-2 0  9999,2 30678  99.0786  95.6023 0069876 176.5089 215.5011 14.26373823979146,Fengyun-1C
FY1C_657,1 30679U 99025AQM 26121.79435663  .00000532  00000+0  49604-3 0  9990,2 30679  99.3609 177.2279 0172133  69.1000 359.7297 13.79928025964514,Fengyun-1C
FY1C_658,1 30680U 99025AQN 26124.85077505  .00003164  00000+0  31423-2 0  9992,2 30680  99.6295 169.6370 0331321 166.2623 194.7808 13.57295076941949,Fengyun-1C
FY1C_659,1 30683U 99025AQR 26124.54963889  .00001379  00000+0  87692-3 0  9996,2 30683  99.4082 145.4352 0138426 193.5038 319.0078 14.00963020975500,Fengyun-1C
FY1C_660,1 30684U 99025AQS 26123.60858453  .00000525  00000+0  56429-3 0  9999,2 30684  99.5127 167.9081 0233636 264.9991  92.4448 13.67131482955670,Fengyun-1C
FY1C_661,1 30686U 99025AQU 26124.52938353  .00005428  00000+0  68583-3 0  9992,2 30686  99.0241 339.8337 0140353  36.0194 353.8680 14.75620753 17073,Fengyun-1C
FY1C_662,1 30688U 99025AQW 26124.19415449  .00003387  00000+0  12277-2 0  9993,2 30688  98.6882 203.1859 0014849 250.0782 165.5811 14.33988327993013,Fengyun-1C
FY1C_663,1 30689U 99025AQX 26124.46669757  .00000641  00000+0  35152-3 0  9995,2 30689  98.7231 111.7254 0111643  58.0805  93.1319 14.12023774989048,Fengyun-1C
FY1C_664,1 30690U 99025AQY 26124.78958433  .00002118  00000+0  13238-2 0  9995,2 30690  99.1665  61.0751 0104628  41.6261 347.1106 14.03153161977131,Fengyun-1C
FY1C_665,1 30691U 99025AQZ 26124.57583045  .00001027  00000+0  80357-3 0  9991,2 30691  98.7402 132.3795 0138576 201.4479 280.4428 13.89863758971001,Fengyun-1C
FY1C_666,1 30693U 99025ARB 26124.46956984  .00000470  00000+0  27140-3 0  9999,2 30693  98.7018 110.5856 0030262 120.7827 239.6331 14.13473408989516,Fengyun-1C
FY1C_667,1 30694U 99025ARC 26124.71146602  .00006713  00000+0  61206-3 0  9993,2 30694  99.0590 116.1506 0124108 198.5663 161.1002 14.89786125 22220,Fengyun-1C
FY1C_668,1 30696U 99025ARE 26124.64480942  .00002683  00000+0  73531-3 0  9991,2 30696  98.3679 176.8054 0088560  53.7887 100.0619 14.45629827  3552,Fengyun-1C
FY1C_669,1 30697U 99025ARF 26124.66567625  .00002435  00000+0  12498-2 0  9997,2 30697  98.8918 185.8934 0089263 140.3712  15.0020 14.14257449982800,Fengyun-1C
FY1C_670,1 30699U 99025ARH 26124.32301343  .00006613  00000+0  17344-2 0  9992,2 30699  99.3209 263.2992 0004285 180.4206 179.6982 14.49591579996778,Fengyun-1C
FY1C_671,1 30700U 99025ARJ 26124.29786763  .00000345  00000+0  16200-3 0  9991,2 30700  98.5236 153.4480 0087562  88.4665 272.6543 14.23927834995987,Fengyun-1C
FY1C_672,1 30701U 99025ARK 26124.81099242 -.00000029  00000+0  72584-5 0  9998,2 30701  98.6934 167.4184 0035530  56.0804   5.2915 14.13943839991413,Fengyun-1C
FY1C_673,1 30702U 99025ARL 26124.51743181  .00001224  00000+0  78508-3 0  9991,2 30702  98.7575 144.2810 0067845 260.8173 253.3376 14.03991915981652,Fengyun-1C
FY1C_674,1 30703U 99025ARM 26124.74146615  .00001763  00000+0  79698-3 0  9995,2 30703  99.1537 119.5208 0114620 244.8412 296.1965 14.20011085985691,Fengyun-1C
FY1C_675,1 30704U 99025ARN 26124.53262206  .00000484  00000+0  33436-3 0  9997,2 30704  98.8764 124.5341 0081896  62.4981  61.0611 14.02160155981121,Fengyun-1C
FY1C_676,1 30705U 99025ARP 26124.70663771  .00001997  00000+0  16586-2 0  9995,2 30705 102.1855 275.0976 0194967 302.9715  70.6304 13.82132586959842,Fengyun-1C
FY1C_677,1 30706U 99025ARQ 26124.70968762  .00001506  00000+0  63520-3 0  9991,2 30706  99.0574  29.3459 0027918  77.5391 282.8910 14.27028499996665,Fengyun-1C
FY1C_678,1 30707U 99025ARR 26124.13329777  .00002922  00000+0  12008-2 0  9993,2 30707  99.3977 194.1743 0026265  27.1346   3.1234 14.27677092988346,Fengyun-1C
FY1C_679,1 30708U 99025ARS 26124.81069133  .00000180  00000+0  12106-3 0  9990,2 30708  98.6835 139.0599 0009011 147.2167  26.6021 14.12267290988550,Fengyun-1C
FY1C_680,1 30709U 99025ART 26124.37593519  .00003423  00000+0  16132-2 0  9997,2 30709  99.1545 111.7176 0079801 223.8173 135.6652 14.18911127980188,Fengyun-1C
FY1C_681,1 30710U 99025ARU 26124.12475385  .00003489  00000+0  21320-2 0  9999,2 30710 102.7479  72.0772 0222718 106.5818 267.9801 13.95446385967743,Fengyun-1C
FY1C_682,1 30714U 99025ARY 26124.78106759  .00000791  00000+0  52229-3 0  9997,2 30714  98.8161 174.1025 0065060 243.0671 181.6577 14.03547744979997,Fengyun-1C
FY1C_683,1 30715U 99025ARZ 26124.66598221  .00002584  00000+0  13126-2 0  9998,2 30715  98.9617 199.6163 0067827 123.1839 237.5863 14.15625394982036,Fengyun-1C
FY1C_684,1 30716U 99025ASA 26124.80757589  .00031229  00000+0  33008-2 0  9998,2 30716  98.8680 328.8584 0017077 357.8259 133.1900 14.89041174999460,Fengyun-1C
FY1C_685,1 30717U 99025ASB 26124.71016257  .00002726  00000+0  12529-2 0  9994,2 30717  99.0041 203.2970 0047337 207.5693 152.2972 14.21473428985671,Fengyun-1C
FY1C_686,1 30718U 99025ASC 26124.66432734  .00003515  00000+0  14839-2 0  9994,2 30718  98.8809 211.7834 0057922 105.6768 255.0811 14.25353382988099,Fengyun-1C
FY1C_687,1 30719U 99025ASD 26124.37782298  .00014347  00000+0  26989-2 0  9990,2 30719  98.8928 281.8759 0011155 119.1724 241.0594 14.64686147995335,Fengyun-1C
FY1C_688,1 30720U 99025ASE 26124.49736203  .00001768  00000+0  70438-3 0  9992,2 30720  99.0456 308.3254 0030544 275.5524 140.4439 14.29690190995287,Fengyun-1C
FY1C_689,1 30721U 99025ASF 26124.86527714  .00020324  00000+0  27099-2 0  9992,2 30721  98.7168 272.2099 0024289 246.9507 267.5193 14.79441872999538,Fengyun-1C
FY1C_690,1 30723U 99025ASH 26124.51313632  .00005631  00000+0  16757-2 0  9991,2 30723  98.8371 220.6889 0015858 191.7771 297.0615 14.43470936994292,Fengyun-1C
FY1C_691,1 30724U 99025ASJ 26124.01205917  .00000866  00000+0  29281-3 0  9995,2 30724  99.3150 325.4517 0092689 205.4736 311.5289 14.37404262  4896,Fengyun-1C
FY1C_692,1 30725U 99025ASK 26124.72063367  .00001867  00000+0  91997-3 0  9990,2 30725  98.9934 200.1451 0085618 345.1292 167.2664 14.16894801983721,Fengyun-1C
FY1C_693,1 30726U 99025ASL 26123.49645502  .00001507  00000+0  85813-3 0  9992,2 30726  99.2668 134.3986 0078275 190.2574 323.8544 14.09880287979800,Fengyun-1C
FY1C_694,1 30728U 99025ASN 26124.28268803  .00000112  00000+0  64453-4 0  9996,2 30728  98.5287 131.6641 0098898  27.2709 333.3614 14.23532963997176,Fengyun-1C
FY1C_695,1 30730U 99025ASQ 26124.58263677  .00001899  00000+0  78693-3 0  9999,2 30730  98.6004 166.2249 0076523 353.5427 159.4934 14.26153846990412,Fengyun-1C
FY1C_696,1 30731U 99025ASR 26124.22855537  .00005223  00000+0  15429-2 0  9995,2 30731  98.8510 214.1329 0015113 180.3821 243.3886 14.43874193994115,Fengyun-1C
FY1C_697,1 30732U 99025ASS 26124.73292757  .00000192  00000+0  13832-3 0  9998,2 30732  98.7916 145.3645 0124316 168.4938 244.3277 14.04070377981988,Fengyun-1C
FY1C_698,1 30735U 99025ASV 26124.17263102  .00002877  00000+0  12259-2 0  9994,2 30735  98.7504 199.8054 0060504 191.0916 198.3571 14.24926268987766,Fengyun-1C
FY1C_699,1 30736U 99025ASW 26123.56185022  .00001496  00000+0  15268-2 0  9990,2 30736  98.7628 152.4568 0280030  44.2723 104.1183 13.62122150947839,Fengyun-1C
FY1C_700,1 30737U 99025ASX 26124.40502339  .00000430  00000+0  22795-3 0  9990,2 30737  98.5963 107.1567 0024752  82.1622  81.4062 14.18464896990550,Fengyun-1C
FY1C_701,1 30739U 99025ASZ 26124.71782926  .00000507  00000+0  27065-3 0  9998,2 30739  98.7068 113.3360 0099500 267.9172 271.5469 14.15173308988851,Fengyun-1C
FY1C_702,1 30740U 99025ATA 26124.27112014  .00007663  00000+0  17780-2 0  9998,2 30740  98.6914 239.6252 0029983  64.6618 295.7678 14.55018116997184,Fengyun-1C
FY1C_703,1 30741U 99025ATB 26124.55599002  .00000206  00000+0  13266-3 0  9998,2 30741  98.6765 134.5424 0007390  77.0053  49.5651 14.13323751988366,Fengyun-1C
FY1C_704,1 30742U 99025ATC 26124.60716109  .00002285  00000+0  12636-2 0  9992,2 30742  98.8538 172.0746 0072310 181.7793 330.9859 14.11033276980568,Fengyun-1C
FY1C_705,1 30744U 99025ATE 26124.73463242  .00082673  00000+0  50119-2 0  9992,2 30744  98.7331 292.9748 0009830 196.4206 176.9979 15.10148683  2243,Fengyun-1C
FY1C_706,1 30746U 99025ATG 26124.50605902  .00000838  00000+0  35451-3 0  9996,2 30746  99.0625 315.3493 0044640 265.0725 150.5250 14.27860471994837,Fengyun-1C
FY1C_707,1 30749U 99025ATK 26124.04703584 -.00000136  00000+0 -62381-4 0  9999,2 30749  98.8657 151.6234 0059390 196.1105 163.8173 13.99863024979570,Fengyun-1C
FY1C_708,1 30750U 99025ATL 26124.80004096  .00003427  00000+0  13381-2 0  9995,2 30750  98.9083 207.5784 0038845  45.1984  75.6759 14.29870385988254,Fengyun-1C
FY1C_709,1 30751U 99025ATM 26124.68406644  .00001922  00000+0  98479-3 0  9997,2 30751  98.8387 187.8354 0051319  49.8098 104.0832 14.15967172982981,Fengyun-1C
FY1C_710,1 30753U 99025ATP 26124.54098375  .00001632  00000+0  88407-3 0  9990,2 30753  98.7904 165.6950 0053433 309.9274  49.7210 14.13152265983688,Fengyun-1C
FY1C_711,1 30755U 99025ATR 26123.95894896  .00001232  00000+0  31543-3 0  9993,2 30755  98.2673 119.8024 0150135 195.8915 192.5069 14.45617408  4854,Fengyun-1C
FY1C_712,1 30756U 99025ATS 26124.66994214  .00002174  00000+0  10347-2 0  9992,2 30756  98.9768 198.9505 0070719 268.2073 247.0136 14.19142133984316,Fengyun-1C
FY1C_713,1 30758U 99025ATU 26124.79632479  .00001847  00000+0  92207-3 0  9992,2 30758  99.0287 250.6416 0037974 316.4884 202.5055 14.17752258985179,Fengyun-1C
FY1C_714,1 30759U 99025ATV 26124.81612500  .00010753  00000+0  23436-2 0  9992,2 30759  99.2611 253.1706 0009684 108.4117  46.1672 14.58079078997377,Fengyun-1C
FY1C_715,1 30760U 99025ATW 26124.42211710  .00000468  00000+0  31198-3 0  9996,2 30760  98.8295 122.3096 0051944 303.4229  56.1977 14.05296719982264,Fengyun-1C
FY1C_716,1 30761U 99025ATX 26123.55751683  .00001929  00000+0  64775-3 0  9998,2 30761  98.9753  60.4160 0082225 256.9750 102.2245 14.36557897997770,Fengyun-1C
FY1C_717,1 30762U 99025ATY 26123.94412420  .00000246  00000+0  17271-3 0  9995,2 30762  98.8866 115.2812 0196791 261.5062 124.5563 13.98303403976259,Fengyun-1C
FY1C_718,1 30763U 99025ATZ 26124.49247508  .00017475  00000+0  30644-2 0  9990,2 30763  98.8849 212.1877 0022977 189.2681 187.9458 14.67643705992349,Fengyun-1C
FY1C_719,1 30764U 99025AUA 26124.48530396  .00061360  00000+0  13139-2 0  9992,2 30764  98.7857 127.4734 0057252  41.5194 319.0377 15.42795795 34134,Fengyun-1C
FY1C_720,1 30765U 99025AUB 26124.06385071  .00001329  00000+0  69069-3 0  9998,2 30765  98.7688 172.7798 0068722 162.7813 227.1991 14.15158500988357,Fengyun-1C
FY1C_721,1 30766U 99025AUC 26121.73337421  .00001228  00000+0  69830-3 0  9990,2 30766  98.6775 122.0973 0083543  38.2784 139.9184 14.09907678647693,Fengyun-1C
FY1C_722,1 30768U 99025AUE 26124.71424654  .00005471  00000+0  14153-2 0  9999,2 30768  98.6122 222.4151 0023701  28.4408 134.6447 14.50122699999410,Fengyun-1C
FY1C_723,1 30770U 99025AUG 26124.55998375  .00000478  00000+0  26466-3 0  9993,2 30770  98.6539 131.5202 0012611 232.0885 247.0965 14.15866135989281,Fengyun-1C
FY1C_724,1 30771U 99025AUH 26124.52601490  .00006199  00000+0  17597-2 0  9990,2 30771  98.9117 111.5380 0020324 227.6567 132.2902 14.45678158991254,Fengyun-1C
FY1C_725,1 30802U 99025AUL 26124.81206420  .00003583  00000+0  13010-2 0  9991,2 30802  98.8306 219.4453 0016415 342.3075 138.9751 14.33867701992529,Fengyun-1C
FY1C_726,1 30803U 99025AUM 26124.07956419  .00001823  00000+0  96803-3 0  9997,2 30803  99.2301 166.4631 0107289 163.1551 226.8599 14.11952827980071,Fengyun-1C
FY1C_727,1 30804U 99025AUN 26124.67858720  .00002342  00000+0  44071-3 0  9997,2 30804  98.8744 204.1239 0185025 116.9084  36.8589 14.55241708 15505,Fengyun-1C
FY1C_728,1 30805U 99025AUP 26124.58078656  .00000877  00000+0  57771-3 0  9992,2 30805  98.8018 167.7238 0071156 243.7488 272.5810 14.03185491979637,Fengyun-1C
FY1C_729,1 30806U 99025AUQ 26122.85874905  .00001203  00000+0  10804-2 0  9991,2 30806  99.0212 146.0159 0269341 118.6918  57.7764 13.70704927956283,Fengyun-1C
FY1C_730,1 30809U 99025AUT 26124.77907552  .00003959  00000+0  15147-2 0  9997,2 30809  98.7827 220.0982 0052440 115.4758 245.1862 14.30453913991316,Fengyun-1C
FY1C_731,1 30810U 99025AUU 26124.41951106  .00004634  00000+0  24643-2 0  9996,2 30810  98.6682 295.1175 0172767  14.0086 346.5789 14.06568342963876,Fengyun-1C
FY1C_732,1 30811U 99025AUV 26124.55609432  .00001322  00000+0  13532-2 0  9990,2 30811  98.7636 154.8181 0278339  33.5346 328.3079 13.62324702948113,Fengyun-1C
FY1C_733,1 30814U 99025AUY 26124.66216527  .00010924  00000+0  20468-2 0  9998,2 30814  99.0896 120.3250 0030870 152.4756 267.6852 14.64682033998313,Fengyun-1C
FY1C_734,1 30815U 99025AUZ 26124.45720102  .00023927  00000+0  30138-2 0  9997,2 30815  99.3036 307.2495 0002156 155.4228 235.9513 14.82002001998888,Fengyun-1C
FY1C_735,1 30816U 99025AVA 26124.74571521  .00002371  00000+0  11441-2 0  9995,2 30816  98.8999 200.8002 0050572   7.8223 112.4364 14.18957724984218,Fengyun-1C
FY1C_736,1 30817U 99025AVB 26123.94450215  .00000184  00000+0  14975-3 0  9999,2 30817  98.7864 113.7203 0057282 208.3164 151.4884 14.00823948979003,Fengyun-1C
FY1C_737,1 30820U 99025AVE 26124.75950314  .00003393  00000+0  15143-2 0  9990,2 30820  98.6725 223.7064 0053049 133.1278  20.1307 14.22629968984566,Fengyun-1C
FY1C_738,1 30821U 99025AVF 26123.40820149  .00003170  00000+0  78510-3 0  9995,2 30821  99.1205 282.4763 0086325 142.1538 247.4123 14.50506472  8423,Fengyun-1C
FY1C_739,1 30822U 99025AVG 26124.56460483  .00000413  00000+0  24531-3 0  9996,2 30822  98.7175 153.7086 0072847 239.0247 273.7499 14.11529117987163,Fengyun-1C
FY1C_740,1 30823U 99025AVH 26124.62894373  .00000267  00000+0  18457-3 0  9990,2 30823  98.7823 265.4261 0133902  45.4407 330.4001 14.02734895980374,Fengyun-1C
FY1C_741,1 30826U 99025AVL 26124.54811097  .00003656  00000+0  37825-3 0  9991,2 30826  98.8576 340.1433 0140040 262.9178 126.1352 14.83856747 24038,Fengyun-1C
FY1C_742,1 30827U 99025AVM 26123.93686227  .00006198  00000+0  19459-2 0  9995,2 30827  99.0117 121.4896 0045094 119.1861 241.3848 14.40302646985944,Fengyun-1C
FY1C_743,1 30828U 99025AVN 26124.78876586  .00010327  00000+0  95896-3 0  9998,2 30828  98.3815 242.7304 0198613  81.2805 281.0845 14.80762791  7562,Fengyun-1C
FY1C_744,1 30829U 99025AVP 26124.50629253  .00000479  00000+0  30069-3 0  9994,2 30829  98.7880 118.4753 0034484 291.2159  68.5328 14.08872445984438,Fengyun-1C
